# File: KEEI_use_all_KTOE.csv
# Title: State Energy Balance Table from KEEI
# Units: (KTOE)KiloTonne of Oil Equivalent
# Source: Connection with KEEI researcher
# Column types: cccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
Data_Status,State,MSN,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
2011F,CN,HDIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,CN,NCIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,CN,RLIC,1248.270598365542,1248.270598365542,1248.270598365542,1248.270598365542,1248.270598365542,1248.270598365542,1248.270598365542,1248.270598365542,1248.270598365542,1248.270598365542,1248.270598365542,1248.270598365542,1248.270598365542,1248.270598365542,1248.270598365542,1248.270598365542,1248.270598365542,1248.270598365542,1248.270598365542,1248.270598365542,1248.270598365542,1248.270598365542,1248.270598365542,1248.270598365542,1248.270598365542,1248.270598365542,1248.270598365542,1248.270598365542,1248.270598365542,1248.270598365542,1248.270598365542,1248.270598365542,1248.270598365542,1248.270598365542,1248.270598365542,1248.270598365542,1248.270598365542,1248.270598365542,1248.270598365542,1248.270598365542,1248.270598365542,1248.270598365542,1248.270598365542,1248.270598365542,1248.270598365542,1248.270598365542,1248.270598365542,1248.270598365542,1248.270598365542,1248.270598365542,1248.270598365542,1248.270598365542
2011F,CN,RCIC,107.406352773829,107.406352773829,107.406352773829,107.406352773829,107.406352773829,107.406352773829,107.406352773829,107.406352773829,107.406352773829,107.406352773829,107.406352773829,107.406352773829,107.406352773829,107.406352773829,107.406352773829,107.406352773829,107.406352773829,107.406352773829,107.406352773829,107.406352773829,107.406352773829,107.406352773829,107.406352773829,107.406352773829,107.406352773829,107.406352773829,107.406352773829,107.406352773829,107.406352773829,107.406352773829,107.406352773829,107.406352773829,107.406352773829,107.406352773829,107.406352773829,107.406352773829,107.406352773829,107.406352773829,107.406352773829,107.406352773829,107.406352773829,107.406352773829,107.406352773829,107.406352773829,107.406352773829,107.406352773829,107.406352773829,107.406352773829,107.406352773829,107.406352773829,107.406352773829,107.406352773829
2011F,CN,RPIC,12702.140007677297,12702.140007677297,12702.140007677297,12702.140007677297,12702.140007677297,12702.140007677297,12702.140007677297,12702.140007677297,12702.140007677297,12702.140007677297,12702.140007677297,12702.140007677297,12702.140007677297,12702.140007677297,12702.140007677297,12702.140007677297,12702.140007677297,12702.140007677297,12702.140007677297,12702.140007677297,12702.140007677297,12702.140007677297,12702.140007677297,12702.140007677297,12702.140007677297,12702.140007677297,12702.140007677297,12702.140007677297,12702.140007677297,12702.140007677297,12702.140007677297,12702.140007677297,12702.140007677297,12702.140007677297,12702.140007677297,12702.140007677297,12702.140007677297,12702.140007677297,12702.140007677297,12702.140007677297,12702.140007677297,12702.140007677297,12702.140007677297,12702.140007677297,12702.140007677297,12702.140007677297,12702.140007677297,12702.140007677297,12702.140007677297,12702.140007677297,12702.140007677297,12702.140007677297
2011F,CN,BMRC,5.20243800752502,5.20243800752502,5.20243800752502,5.20243800752502,5.20243800752502,5.20243800752502,5.20243800752502,5.20243800752502,5.20243800752502,5.20243800752502,5.20243800752502,5.20243800752502,5.20243800752502,5.20243800752502,5.20243800752502,5.20243800752502,5.20243800752502,5.20243800752502,5.20243800752502,5.20243800752502,5.20243800752502,5.20243800752502,5.20243800752502,5.20243800752502,5.20243800752502,5.20243800752502,5.20243800752502,5.20243800752502,5.20243800752502,5.20243800752502,5.20243800752502,5.20243800752502,5.20243800752502,5.20243800752502,5.20243800752502,5.20243800752502,5.20243800752502,5.20243800752502,5.20243800752502,5.20243800752502,5.20243800752502,5.20243800752502,5.20243800752502,5.20243800752502,5.20243800752502,5.20243800752502,5.20243800752502,5.20243800752502,5.20243800752502,5.20243800752502,5.20243800752502,5.20243800752502
2011F,CN,CLRC,45.97,45.97,45.97,45.97,45.97,45.97,45.97,45.97,45.97,45.97,45.97,45.97,45.97,45.97,45.97,45.97,45.97,45.97,45.97,45.97,45.97,45.97,45.97,45.97,45.97,45.97,45.97,45.97,45.97,45.97,45.97,45.97,45.97,45.97,45.97,45.97,45.97,45.97,45.97,45.97,45.97,45.97,45.97,45.97,45.97,45.97,45.97,45.97,45.97,45.97,45.97,45.97
2011F,CN,ELRC,212.846302,212.846302,212.846302,212.846302,212.846302,212.846302,212.846302,212.846302,212.846302,212.846302,212.846302,212.846302,212.846302,212.846302,212.846302,212.846302,212.846302,212.846302,212.846302,212.846302,212.846302,212.846302,212.846302,212.846302,212.846302,212.846302,212.846302,212.846302,212.846302,212.846302,212.846302,212.846302,212.846302,212.846302,212.846302,212.846302,212.846302,212.846302,212.846302,212.846302,212.846302,212.846302,212.846302,212.846302,212.846302,212.846302,212.846302,212.846302,212.846302,212.846302,212.846302,212.846302
2011F,CN,GSRC,297.80173991702,297.80173991702,297.80173991702,297.80173991702,297.80173991702,297.80173991702,297.80173991702,297.80173991702,297.80173991702,297.80173991702,297.80173991702,297.80173991702,297.80173991702,297.80173991702,297.80173991702,297.80173991702,297.80173991702,297.80173991702,297.80173991702,297.80173991702,297.80173991702,297.80173991702,297.80173991702,297.80173991702,297.80173991702,297.80173991702,297.80173991702,297.80173991702,297.80173991702,297.80173991702,297.80173991702,297.80173991702,297.80173991702,297.80173991702,297.80173991702,297.80173991702,297.80173991702,297.80173991702,297.80173991702,297.80173991702,297.80173991702,297.80173991702,297.80173991702,297.80173991702,297.80173991702,297.80173991702,297.80173991702,297.80173991702,297.80173991702,297.80173991702,297.80173991702,297.80173991702
2011F,CN,HDRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,CN,NCRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,CN,RLRC,343.30611931723115,343.30611931723115,343.30611931723115,343.30611931723115,343.30611931723115,343.30611931723115,343.30611931723115,343.30611931723115,343.30611931723115,343.30611931723115,343.30611931723115,343.30611931723115,343.30611931723115,343.30611931723115,343.30611931723115,343.30611931723115,343.30611931723115,343.30611931723115,343.30611931723115,343.30611931723115,343.30611931723115,343.30611931723115,343.30611931723115,343.30611931723115,343.30611931723115,343.30611931723115,343.30611931723115,343.30611931723115,343.30611931723115,343.30611931723115,343.30611931723115,343.30611931723115,343.30611931723115,343.30611931723115,343.30611931723115,343.30611931723115,343.30611931723115,343.30611931723115,343.30611931723115,343.30611931723115,343.30611931723115,343.30611931723115,343.30611931723115,343.30611931723115,343.30611931723115,343.30611931723115,343.30611931723115,343.30611931723115,343.30611931723115,343.30611931723115,343.30611931723115,343.30611931723115
2011F,CN,RCRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,CN,RPRC,4.25518760890302,4.25518760890302,4.25518760890302,4.25518760890302,4.25518760890302,4.25518760890302,4.25518760890302,4.25518760890302,4.25518760890302,4.25518760890302,4.25518760890302,4.25518760890302,4.25518760890302,4.25518760890302,4.25518760890302,4.25518760890302,4.25518760890302,4.25518760890302,4.25518760890302,4.25518760890302,4.25518760890302,4.25518760890302,4.25518760890302,4.25518760890302,4.25518760890302,4.25518760890302,4.25518760890302,4.25518760890302,4.25518760890302,4.25518760890302,4.25518760890302,4.25518760890302,4.25518760890302,4.25518760890302,4.25518760890302,4.25518760890302,4.25518760890302,4.25518760890302,4.25518760890302,4.25518760890302,4.25518760890302,4.25518760890302,4.25518760890302,4.25518760890302,4.25518760890302,4.25518760890302,4.25518760890302,4.25518760890302,4.25518760890302,4.25518760890302,4.25518760890302,4.25518760890302
2011F,CN,CLAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,CN,ELAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,CN,GSAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,CN,HDAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,CN,NCAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,CN,RLAI,0.05284680206677269,0.05284680206677269,0.05284680206677269,0.05284680206677269,0.05284680206677269,0.05284680206677269,0.05284680206677269,0.05284680206677269,0.05284680206677269,0.05284680206677269,0.05284680206677269,0.05284680206677269,0.05284680206677269,0.05284680206677269,0.05284680206677269,0.05284680206677269,0.05284680206677269,0.05284680206677269,0.05284680206677269,0.05284680206677269,0.05284680206677269,0.05284680206677269,0.05284680206677269,0.05284680206677269,0.05284680206677269,0.05284680206677269,0.05284680206677269,0.05284680206677269,0.05284680206677269,0.05284680206677269,0.05284680206677269,0.05284680206677269,0.05284680206677269,0.05284680206677269,0.05284680206677269,0.05284680206677269,0.05284680206677269,0.05284680206677269,0.05284680206677269,0.05284680206677269,0.05284680206677269,0.05284680206677269,0.05284680206677269,0.05284680206677269,0.05284680206677269,0.05284680206677269,0.05284680206677269,0.05284680206677269,0.05284680206677269,0.05284680206677269,0.05284680206677269,0.05284680206677269
2011F,CN,RCAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,CN,RPAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,CN,GSBG,14.689275668226204,14.689275668226204,14.689275668226204,14.689275668226204,14.689275668226204,14.689275668226204,14.689275668226204,14.689275668226204,14.689275668226204,14.689275668226204,14.689275668226204,14.689275668226204,14.689275668226204,14.689275668226204,14.689275668226204,14.689275668226204,14.689275668226204,14.689275668226204,14.689275668226204,14.689275668226204,14.689275668226204,14.689275668226204,14.689275668226204,14.689275668226204,14.689275668226204,14.689275668226204,14.689275668226204,14.689275668226204,14.689275668226204,14.689275668226204,14.689275668226204,14.689275668226204,14.689275668226204,14.689275668226204,14.689275668226204,14.689275668226204,14.689275668226204,14.689275668226204,14.689275668226204,14.689275668226204,14.689275668226204,14.689275668226204,14.689275668226204,14.689275668226204,14.689275668226204,14.689275668226204,14.689275668226204,14.689275668226204,14.689275668226204,14.689275668226204,14.689275668226204,14.689275668226204
2011F,CN,GSCG,0.1366447931277952,0.1366447931277952,0.1366447931277952,0.1366447931277952,0.1366447931277952,0.1366447931277952,0.1366447931277952,0.1366447931277952,0.1366447931277952,0.1366447931277952,0.1366447931277952,0.1366447931277952,0.1366447931277952,0.1366447931277952,0.1366447931277952,0.1366447931277952,0.1366447931277952,0.1366447931277952,0.1366447931277952,0.1366447931277952,0.1366447931277952,0.1366447931277952,0.1366447931277952,0.1366447931277952,0.1366447931277952,0.1366447931277952,0.1366447931277952,0.1366447931277952,0.1366447931277952,0.1366447931277952,0.1366447931277952,0.1366447931277952,0.1366447931277952,0.1366447931277952,0.1366447931277952,0.1366447931277952,0.1366447931277952,0.1366447931277952,0.1366447931277952,0.1366447931277952,0.1366447931277952,0.1366447931277952,0.1366447931277952,0.1366447931277952,0.1366447931277952,0.1366447931277952,0.1366447931277952,0.1366447931277952,0.1366447931277952,0.1366447931277952,0.1366447931277952,0.1366447931277952
2011F,CN,CLRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,CN,ELRA,2.07045,2.07045,2.07045,2.07045,2.07045,2.07045,2.07045,2.07045,2.07045,2.07045,2.07045,2.07045,2.07045,2.07045,2.07045,2.07045,2.07045,2.07045,2.07045,2.07045,2.07045,2.07045,2.07045,2.07045,2.07045,2.07045,2.07045,2.07045,2.07045,2.07045,2.07045,2.07045,2.07045,2.07045,2.07045,2.07045,2.07045,2.07045,2.07045,2.07045,2.07045,2.07045,2.07045,2.07045,2.07045,2.07045,2.07045,2.07045,2.07045,2.07045,2.07045,2.07045
2011F,CN,GSRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,CN,HDRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,CN,NCRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,CN,RLRA,4.13071437678855,4.13071437678855,4.13071437678855,4.13071437678855,4.13071437678855,4.13071437678855,4.13071437678855,4.13071437678855,4.13071437678855,4.13071437678855,4.13071437678855,4.13071437678855,4.13071437678855,4.13071437678855,4.13071437678855,4.13071437678855,4.13071437678855,4.13071437678855,4.13071437678855,4.13071437678855,4.13071437678855,4.13071437678855,4.13071437678855,4.13071437678855,4.13071437678855,4.13071437678855,4.13071437678855,4.13071437678855,4.13071437678855,4.13071437678855,4.13071437678855,4.13071437678855,4.13071437678855,4.13071437678855,4.13071437678855,4.13071437678855,4.13071437678855,4.13071437678855,4.13071437678855,4.13071437678855,4.13071437678855,4.13071437678855,4.13071437678855,4.13071437678855,4.13071437678855,4.13071437678855,4.13071437678855,4.13071437678855,4.13071437678855,4.13071437678855,4.13071437678855,4.13071437678855
2011F,CN,RCRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,CN,RPRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,CN,CLRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,CN,ELRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,CN,GSRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,CN,HDRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,CN,NCRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,CN,RLRO,1784.2818566617354,1784.2818566617354,1784.2818566617354,1784.2818566617354,1784.2818566617354,1784.2818566617354,1784.2818566617354,1784.2818566617354,1784.2818566617354,1784.2818566617354,1784.2818566617354,1784.2818566617354,1784.2818566617354,1784.2818566617354,1784.2818566617354,1784.2818566617354,1784.2818566617354,1784.2818566617354,1784.2818566617354,1784.2818566617354,1784.2818566617354,1784.2818566617354,1784.2818566617354,1784.2818566617354,1784.2818566617354,1784.2818566617354,1784.2818566617354,1784.2818566617354,1784.2818566617354,1784.2818566617354,1784.2818566617354,1784.2818566617354,1784.2818566617354,1784.2818566617354,1784.2818566617354,1784.2818566617354,1784.2818566617354,1784.2818566617354,1784.2818566617354,1784.2818566617354,1784.2818566617354,1784.2818566617354,1784.2818566617354,1784.2818566617354,1784.2818566617354,1784.2818566617354,1784.2818566617354,1784.2818566617354,1784.2818566617354,1784.2818566617354,1784.2818566617354,1784.2818566617354
2011F,CN,RCRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,CN,RPRO,0.206527342607313,0.206527342607313,0.206527342607313,0.206527342607313,0.206527342607313,0.206527342607313,0.206527342607313,0.206527342607313,0.206527342607313,0.206527342607313,0.206527342607313,0.206527342607313,0.206527342607313,0.206527342607313,0.206527342607313,0.206527342607313,0.206527342607313,0.206527342607313,0.206527342607313,0.206527342607313,0.206527342607313,0.206527342607313,0.206527342607313,0.206527342607313,0.206527342607313,0.206527342607313,0.206527342607313,0.206527342607313,0.206527342607313,0.206527342607313,0.206527342607313,0.206527342607313,0.206527342607313,0.206527342607313,0.206527342607313,0.206527342607313,0.206527342607313,0.206527342607313,0.206527342607313,0.206527342607313,0.206527342607313,0.206527342607313,0.206527342607313,0.206527342607313,0.206527342607313,0.206527342607313,0.206527342607313,0.206527342607313,0.206527342607313,0.206527342607313,0.206527342607313,0.206527342607313
2011F,CN,CLSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,CN,ELSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,CN,GSSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,CN,HDSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,CN,NCSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,CN,RLSH,257.6414510675677,257.6414510675677,257.6414510675677,257.6414510675677,257.6414510675677,257.6414510675677,257.6414510675677,257.6414510675677,257.6414510675677,257.6414510675677,257.6414510675677,257.6414510675677,257.6414510675677,257.6414510675677,257.6414510675677,257.6414510675677,257.6414510675677,257.6414510675677,257.6414510675677,257.6414510675677,257.6414510675677,257.6414510675677,257.6414510675677,257.6414510675677,257.6414510675677,257.6414510675677,257.6414510675677,257.6414510675677,257.6414510675677,257.6414510675677,257.6414510675677,257.6414510675677,257.6414510675677,257.6414510675677,257.6414510675677,257.6414510675677,257.6414510675677,257.6414510675677,257.6414510675677,257.6414510675677,257.6414510675677,257.6414510675677,257.6414510675677,257.6414510675677,257.6414510675677,257.6414510675677,257.6414510675677,257.6414510675677,257.6414510675677,257.6414510675677,257.6414510675677,257.6414510675677
2011F,CN,RCSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,CN,RPSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,DG,BMCC,42.4304531889619,42.4304531889619,42.4304531889619,42.4304531889619,42.4304531889619,42.4304531889619,42.4304531889619,42.4304531889619,42.4304531889619,42.4304531889619,42.4304531889619,42.4304531889619,42.4304531889619,42.4304531889619,42.4304531889619,42.4304531889619,42.4304531889619,42.4304531889619,42.4304531889619,42.4304531889619,42.4304531889619,42.4304531889619,42.4304531889619,42.4304531889619,42.4304531889619,42.4304531889619,42.4304531889619,42.4304531889619,42.4304531889619,42.4304531889619,42.4304531889619,42.4304531889619,42.4304531889619,42.4304531889619,42.4304531889619,42.4304531889619,42.4304531889619,42.4304531889619,42.4304531889619,42.4304531889619,42.4304531889619,42.4304531889619,42.4304531889619,42.4304531889619,42.4304531889619,42.4304531889619,42.4304531889619,42.4304531889619,42.4304531889619,42.4304531889619,42.4304531889619,42.4304531889619
2011F,DG,CLCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,DG,ELCC,524.652047045094,524.652047045094,524.652047045094,524.652047045094,524.652047045094,524.652047045094,524.652047045094,524.652047045094,524.652047045094,524.652047045094,524.652047045094,524.652047045094,524.652047045094,524.652047045094,524.652047045094,524.652047045094,524.652047045094,524.652047045094,524.652047045094,524.652047045094,524.652047045094,524.652047045094,524.652047045094,524.652047045094,524.652047045094,524.652047045094,524.652047045094,524.652047045094,524.652047045094,524.652047045094,524.652047045094,524.652047045094,524.652047045094,524.652047045094,524.652047045094,524.652047045094,524.652047045094,524.652047045094,524.652047045094,524.652047045094,524.652047045094,524.652047045094,524.652047045094,524.652047045094,524.652047045094,524.652047045094,524.652047045094,524.652047045094,524.652047045094,524.652047045094,524.652047045094,524.652047045094
2011F,DG,GSCC,170.2893103590224,170.2893103590224,170.2893103590224,170.2893103590224,170.2893103590224,170.2893103590224,170.2893103590224,170.2893103590224,170.2893103590224,170.2893103590224,170.2893103590224,170.2893103590224,170.2893103590224,170.2893103590224,170.2893103590224,170.2893103590224,170.2893103590224,170.2893103590224,170.2893103590224,170.2893103590224,170.2893103590224,170.2893103590224,170.2893103590224,170.2893103590224,170.2893103590224,170.2893103590224,170.2893103590224,170.2893103590224,170.2893103590224,170.2893103590224,170.2893103590224,170.2893103590224,170.2893103590224,170.2893103590224,170.2893103590224,170.2893103590224,170.2893103590224,170.2893103590224,170.2893103590224,170.2893103590224,170.2893103590224,170.2893103590224,170.2893103590224,170.2893103590224,170.2893103590224,170.2893103590224,170.2893103590224,170.2893103590224,170.2893103590224,170.2893103590224,170.2893103590224,170.2893103590224
2011F,DG,HDCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,DG,NCCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,DG,RLCC,271.5446077364678,271.5446077364678,271.5446077364678,271.5446077364678,271.5446077364678,271.5446077364678,271.5446077364678,271.5446077364678,271.5446077364678,271.5446077364678,271.5446077364678,271.5446077364678,271.5446077364678,271.5446077364678,271.5446077364678,271.5446077364678,271.5446077364678,271.5446077364678,271.5446077364678,271.5446077364678,271.5446077364678,271.5446077364678,271.5446077364678,271.5446077364678,271.5446077364678,271.5446077364678,271.5446077364678,271.5446077364678,271.5446077364678,271.5446077364678,271.5446077364678,271.5446077364678,271.5446077364678,271.5446077364678,271.5446077364678,271.5446077364678,271.5446077364678,271.5446077364678,271.5446077364678,271.5446077364678,271.5446077364678,271.5446077364678,271.5446077364678,271.5446077364678,271.5446077364678,271.5446077364678,271.5446077364678,271.5446077364678,271.5446077364678,271.5446077364678,271.5446077364678,271.5446077364678
2011F,DG,RCCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,DG,RPCC,2.4137125158982546,2.4137125158982546,2.4137125158982546,2.4137125158982546,2.4137125158982546,2.4137125158982546,2.4137125158982546,2.4137125158982546,2.4137125158982546,2.4137125158982546,2.4137125158982546,2.4137125158982546,2.4137125158982546,2.4137125158982546,2.4137125158982546,2.4137125158982546,2.4137125158982546,2.4137125158982546,2.4137125158982546,2.4137125158982546,2.4137125158982546,2.4137125158982546,2.4137125158982546,2.4137125158982546,2.4137125158982546,2.4137125158982546,2.4137125158982546,2.4137125158982546,2.4137125158982546,2.4137125158982546,2.4137125158982546,2.4137125158982546,2.4137125158982546,2.4137125158982546,2.4137125158982546,2.4137125158982546,2.4137125158982546,2.4137125158982546,2.4137125158982546,2.4137125158982546,2.4137125158982546,2.4137125158982546,2.4137125158982546,2.4137125158982546,2.4137125158982546,2.4137125158982546,2.4137125158982546,2.4137125158982546,2.4137125158982546,2.4137125158982546,2.4137125158982546,2.4137125158982546
2011F,DG,ELIS,1282.1833975378706,1282.1833975378706,1282.1833975378706,1282.1833975378706,1282.1833975378706,1282.1833975378706,1282.1833975378706,1282.1833975378706,1282.1833975378706,1282.1833975378706,1282.1833975378706,1282.1833975378706,1282.1833975378706,1282.1833975378706,1282.1833975378706,1282.1833975378706,1282.1833975378706,1282.1833975378706,1282.1833975378706,1282.1833975378706,1282.1833975378706,1282.1833975378706,1282.1833975378706,1282.1833975378706,1282.1833975378706,1282.1833975378706,1282.1833975378706,1282.1833975378706,1282.1833975378706,1282.1833975378706,1282.1833975378706,1282.1833975378706,1282.1833975378706,1282.1833975378706,1282.1833975378706,1282.1833975378706,1282.1833975378706,1282.1833975378706,1282.1833975378706,1282.1833975378706,1282.1833975378706,1282.1833975378706,1282.1833975378706,1282.1833975378706,1282.1833975378706,1282.1833975378706,1282.1833975378706,1282.1833975378706,1282.1833975378706,1282.1833975378706,1282.1833975378706,1282.1833975378706
2011F,DG,BMEI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
